"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ADAM20P1",81.4561750518427,-1.45786375581439e-06,0.00144269242002251,0.365100986532165,0.999224467646119
"ADAM21",39.2463821567224,-2.04216295922906e-07,0.00144269400874891,0.767176646523361,0.999224467646119
"ADAM21P1",3.99630015119241,2.16660843803441e-07,0.00144269460128937,0.597917027877175,0.999224467646119
"ADAM22",708.267659757904,1.91056173194071e-07,0.00144269376753495,0.818842110485688,0.999224467646119
"ADAM23",183.034962071138,5.53887204022478e-07,0.00144269357241172,0.500476990853888,0.999224467646119
"ADAM28",1778.08850163113,5.58981943663824e-07,0.0014426928563048,0.566745539185049,0.999224467646119
"ADAM29",11.1934002222477,-1.85505642252029e-06,0.00144269513245493,0.0214435769748039,0.902079768476481
"ADAM30",1.60822505018281,-2.40167397529569e-07,0.00144269461828645,0.621095066956894,0.999224467646119
"ADAM32",458.804045172718,-1.03381498141399e-07,0.00144269221753216,0.919228011944623,0.999224467646119
"ADAM33",486.574142793752,1.55145087091473e-07,0.00144269301342341,0.887453296025671,0.999224467646119
"ADAM7",2.04169183013538,1.3270260540282e-07,0.0014426950000826,0.79980982181026,0.999224467646119
"ADAM8",1879.85402479272,-1.00302601299694e-06,0.00144269037769453,0.536555545423528,0.999224467646119
"ADAM9",16514.2879213282,-4.45096839360484e-07,0.00144269164580305,0.758377529373585,0.999224467646119
"ADAMDEC1",1374.34902524688,-6.02343534910059e-07,0.00144269461205915,0.118574749661962,0.999224467646119
"ADAMTS1",2497.14941222779,-4.00812076927125e-07,0.00144269231220458,0.741606370524603,0.999224467646119
